,country,article_name,revision_id,article_quality_est.,population
19843,France,Guillaume André d'Hébert,745613094,Stub,64940000
19844,France,Guillaume IV de Melun,745613107,Stub,64940000
19845,France,Joseph Pascal François,745636114,Stub,64940000
19846,France,Gérard Bougrier,745726050,Stub,64940000
19847,France,Lucien Neuwirth,745745124,Stub,64940000
19848,France,Philema Lemaire,745775905,Stub,64940000
19849,France,Jacques Camille Paris,746047547,Stub,64940000
19850,France,Léon Labbé,746094293,Stub,64940000
19851,France,Georges Frêche,746272784,C,64940000
19852,France,Ferdinand-Camille Dreyfus,746381671,Start,64940000
19853,France,François-Xavier Audouin,746381811,Stub,64940000
19854,France,Louis de Carné,746399221,Start,64940000
19855,France,"Pierre Antoine Noël Bruno, comte Daru",746399931,Start,64940000
19856,France,Jean-Jacques Baude,746568646,C,64940000
19857,France,Pierre Vallon,746593393,Stub,64940000
19858,France,Jean-Louis Schneiter,746619680,Stub,64940000
19859,France,Raymond Guyot,746714199,Stub,64940000
19860,France,Gaston Monmousseau,746890017,GA,64940000
19861,France,Jean-Baptiste Pastré,747255447,C,64940000
19862,France,Hippolyte Laroche,747518181,Start,64940000
19863,France,Hélène Casimir-Perier,747535793,Stub,64940000
19864,France,Jean-Claude Gayssot,747538626,Stub,64940000
19865,France,Michel Jeanjean,748109251,Stub,64940000
19866,France,Jean Auroux,748171232,Stub,64940000
19867,France,Head of the Minister of Defence's military cabinet,748314973,Stub,64940000
19868,France,Jacques Anne Joseph Le Prestre de Vauban,748465900,Start,64940000
19869,France,Achille Libéral Treilhard,748547759,Start,64940000
19870,France,François-Xavier de Peretti,748927474,Stub,64940000
19871,France,Xavier Darcos,749085029,Start,64940000
19872,France,François Martin (Pondicherry),749087123,Stub,64940000
19873,France,Philippe Vasseur,749243463,Stub,64940000
19874,France,Gaspard de Chabrol,749382301,Start,64940000
19876,France,Frédéric Cabrolier,749400142,Stub,64940000
19878,France,Jacques Colombier,749556029,Stub,64940000
19881,France,Maurice Vaussard,749960466,Start,64940000
19882,France,Éric Bocquet,750112385,Start,64940000
19883,France,Charles de Viel-Castel,750541084,Start,64940000
19884,France,Henri-Auguste Lozé,750747955,Start,64940000
19885,France,Claude Gewerc,751491626,Stub,64940000
19886,France,Joseph Noulens,751823443,Start,64940000
19887,France,Albert Ollivier,751847003,Stub,64940000
19888,France,Georges Cochery,752241890,Stub,64940000
19889,France,Louis Alix de Nompère de Champagny,752446514,Stub,64940000
19890,France,Edmond de Pressensé,753271950,Start,64940000
19891,France,Jean-Jacques Aillagon,753352855,Start,64940000
19892,France,Jeanne Millerand,753389878,Stub,64940000
19893,France,Jean Le Mercier,753571816,Start,64940000
19894,France,Ernest Denis,753632701,Stub,64940000
19895,France,Maurice Pic (politician),753642198,Stub,64940000
19896,France,"André Julien, Comte Dupuy",753702956,Stub,64940000
19897,France,Bruno Julliard,753903662,Start,64940000
19898,France,Pierre Marec,754476033,Start,64940000
19899,France,Ignace Caseneuve,754503255,B,64940000
19900,France,Armand Bouat,754772954,Stub,64940000
19901,France,Michèle Sabban,755334095,Start,64940000
19902,France,Louis-Étienne Héricart de Thury,755919920,Start,64940000
19903,France,Charles Ernest Beulé,756452039,Start,64940000
19904,France,Eugène Étienne,756482451,Start,64940000
19905,France,Camille Cabral,756626755,Stub,64940000
19906,France,Joseph Capus,756665050,GA,64940000
19907,France,Jérôme Guedj,756681839,Stub,64940000
19908,France,"Charles Joseph, comte Bresson",756852334,Start,64940000
19909,France,Camille Ferdinand Dreyfus,756889637,C,64940000
19910,France,Thierry Santa,757262451,Stub,64940000
19911,France,Charles Fiterman,757315434,Stub,64940000
19912,France,Marthe Richard,757587274,Start,64940000
19913,France,Lionel de Moustier,758269405,C,64940000
19914,France,Victor Perret,758517528,C,64940000
19915,France,André Koechlin,759320582,Start,64940000
19916,France,Gilles de Robien,759430850,Start,64940000
19917,France,Victor Griffuelhes,759521346,Start,64940000
19918,France,Ernest Courtot de Cissey,760266412,Start,64940000
19919,France,Charles Duclerc,760268202,Start,64940000
19920,France,Ferdinand Sarrien,760270695,Stub,64940000
19921,France,Ernest Monis,760271095,Start,64940000
19922,France,Georges Leygues,760272292,Start,64940000
19923,France,"Louis Phélypeaux, comte de Saint-Florentin",760347913,Stub,64940000
19924,France,Louis-Étienne Ricard,760512672,Stub,64940000
19925,France,Eric Loiselet,760622550,Stub,64940000
19926,France,Ilham Moussaïd,761052363,Stub,64940000
19927,France,Robert Paul Marie de Guise,761513578,Stub,64940000
19928,France,Louis Thiroux de Crosne,761772004,Start,64940000
19929,France,Pierre-Suzanne-Augustin Cochin,761928876,Stub,64940000
19930,France,Georges Pézières,762093054,Stub,64940000
19931,France,Jacques Moreau,762227429,Stub,64940000
19932,France,Étienne Clémentel,762676170,Start,64940000
19933,France,Pierre Colliard,762676373,Stub,64940000
19934,France,Lucien Lamoureux (France),762680748,Stub,64940000
19935,France,Jérôme Galloni d'Istria,763076764,Stub,64940000
19936,France,Paul Jacquier,763167003,Stub,64940000
19937,France,Auguste Legros,763238484,Stub,64940000
19938,France,"Louis Phélypeaux, seigneur de La Vrillière",763493900,Stub,64940000
19939,France,Albert Métin,763630980,C,64940000
19940,France,Antoine de Sartine,763888727,B,64940000
19941,France,Benjamin Jaurès,763912961,Stub,64940000
19942,France,Eugène Goüin,764159683,Stub,64940000
19943,France,Charles Aimé de Royrand,764357129,GA,64940000
19944,France,Armand Berton (politician),764459234,Stub,64940000
19945,France,Pierre Philippe Doublet,764459301,Stub,64940000
19946,France,Jean-Louis Albitte,764459856,Stub,64940000
19947,France,Jean-Michel Dubois,764514475,Stub,64940000
19948,France,Hubert Derache,764642539,Start,64940000
19949,France,Louis Marie Joseph de Brigode,764694389,Stub,64940000
19950,France,Louis de Guiringaud,764695434,Stub,64940000
19951,France,Alexandre Florent,764853625,Stub,64940000
19952,France,César Trouin,764854573,Stub,64940000
19953,France,Denis Gavini,764855083,Stub,64940000
19954,France,Eugène Flotard,764855342,Stub,64940000
19955,France,Ferdinand Boyer,764855373,Stub,64940000
19956,France,Ferdinand Ducarre,764855379,Stub,64940000
19957,France,Félix Deschange,764855455,Stub,64940000
19958,France,Félix de Tarteron,764855459,Stub,64940000
19959,France,Henri Palix,764855703,Stub,64940000
19960,France,Jean-Baptiste Boffinton,764856074,Stub,64940000
19961,France,Jules Cuttoli,764856256,Stub,64940000
19962,France,Louis-Amédée Humbert,764856521,Stub,64940000
19963,France,Léon Deyron,764856579,Stub,64940000
19964,France,Marcel Vauthier,764856642,Stub,64940000
19965,France,Michel Jobert,764856880,Stub,64940000
19966,France,Prosper André,764857615,Stub,64940000
19967,France,Roger Catroux,764857786,Stub,64940000
19968,France,Serge Godard,764857959,Stub,64940000
19969,France,Édouard Bamberger,764858868,Stub,64940000
19970,France,Max Régis,764862074,C,64940000
19971,France,Patrick Leclercq,764880432,Start,64940000
19972,France,Claude Petit,765054090,Stub,64940000
19973,France,Gabriel Guist'hau,765122073,Stub,64940000
19974,France,Bureau de La Rivière,765185644,Start,64940000
19975,France,Henri Martin (winemaker),765771488,Start,64940000
19976,France,Hubert Védrine,765779276,Stub,64940000
19977,France,Jean Auguste Berthaut,765899018,Stub,64940000
19978,France,Jean-Louis Borel,765899569,Stub,64940000
19979,France,Lucien Millevoye,765945253,Start,64940000
19980,France,Robert Marjolin,766110226,Start,64940000
19981,France,Léon Abrami,766260707,Stub,64940000
19982,France,Thierry Foucaud,767224427,Stub,64940000
19983,France,Jean-Jacques Panunzi,767225600,Stub,64940000
19984,France,Michel Fontaine (French politician),767227386,Stub,64940000
19985,France,Eugène Deloncle,767302854,Start,64940000
19986,France,Paul Cuttoli,767561352,Stub,64940000
19987,France,Chrétien François de Lamoignon de Basville,767623112,Stub,64940000
19988,France,Joseph de Riquet de Caraman-Chimay (1836-1892),767714737,Stub,64940000
19989,France,Louis-Charles Greffulhe,767746515,Stub,64940000
19990,France,David Charpentier de Cossigny,767967855,Stub,64940000
19991,France,Jacques Fernique,768071627,Stub,64940000
19992,France,Marie-Louise Loubet,768093072,Stub,64940000
19993,France,Charles de Varigny,768478007,C,64940000
19994,France,Pierre-René Lemas,768959510,Start,64940000
19995,France,Edgar Le Bastard,768993812,Stub,64940000
19996,France,Jules Brunard,769430300,Stub,64940000
19997,France,Jean Cruppi,769601693,Stub,64940000
19998,France,Yves Bertrand,769909586,Stub,64940000
19999,France,Maurice Bokanowski,769937446,GA,64940000
20000,France,Michel Roussin,769975005,Start,64940000
20001,France,Joseph Romain-Desfossés,770132152,Start,64940000
20002,France,Bertrand Renouvin,770177605,Start,64940000
20003,France,Étienne Regnault,770361808,Stub,64940000
20004,France,Job Durupt,770757272,Stub,64940000
20005,France,Alexandre Rousselin de Saint-Albin,770891652,Start,64940000
20006,France,Louis-Jules Trochu,770893888,C,64940000
20007,France,Pierre Philippe Denfert-Rochereau,770932475,Start,64940000
20008,France,Jules Duvaux,771037447,Stub,64940000
20009,France,Jules Cazot,771041075,Stub,64940000
20010,France,Louis Tillaye,771042801,Stub,64940000
20011,France,Jules Godin,771138915,Stub,64940000
20012,France,Armand Léon de Baudry d'Asson,771297171,Stub,64940000
20013,France,Jacques Médecin,771386303,Start,64940000
20014,France,Amédée Domenech,771528915,Stub,64940000
20015,France,Xavier de Villepin,771761593,Start,64940000
20016,France,Édouard Jonas,772135413,C,64940000
20017,France,Eugène Penancier,772496160,Stub,64940000
20018,France,Constantin Pecqueur,772922197,C,64940000
20019,France,Ernest Granger,772922896,B,64940000
20020,France,François Lamoureux,772973814,Stub,64940000
20021,France,Anne Laubies,773101207,Stub,64940000
20022,France,Eugénie Pétain,773918490,Stub,64940000
20023,France,Maurice Ponga,774037111,Start,64940000
20024,France,Dick Ukeiwé,774037253,Stub,64940000
20025,France,Bernard Ukeiwé,774037292,Stub,64940000
20026,France,Jean Taittinger,774250557,Stub,64940000
20027,France,Fernand Tardy,774498677,Start,64940000
20028,France,René Audran,774636785,Stub,64940000
20029,France,Catherine Picard,775488052,Stub,64940000
20030,France,Jacques Michaut,775817422,Stub,64940000
20031,France,"Armand Charles Emmanuel Guignard, comte de Saint-Priest",775827839,Stub,64940000
20032,France,Michel Maurice-Bokanowski,775846789,C,64940000
20033,France,Henri Dentz,776051675,Start,64940000
20034,France,Jean-Martial Bineau,776328065,GA,64940000
20035,France,Jean-Paul Cluzel,776330340,Stub,64940000
20036,France,Jean Tupinier,776360878,C,64940000
20037,France,Benjamin Abram,776683835,Start,64940000
20038,France,Louis de Chappedelaine,776960526,Stub,64940000
20039,France,High Commissioner of the Levant,777118546,Stub,64940000
20040,France,Stéphane Artano,777126471,Stub,64940000
20041,France,Jean-Pierre Cave,777483052,Stub,64940000
20042,France,Joseph Lainé,777510248,Stub,64940000
20043,France,Philippe Mestre,777665838,Stub,64940000
20044,France,Henri Martin (French politician),777775713,Stub,64940000
20045,France,Rirette Maîtrejean,778430404,Stub,64940000
20046,France,Henri Barbé,778654258,Start,64940000
20047,France,Pierre Célor,778654287,Stub,64940000
20048,France,Armand Chouffet,779061005,Start,64940000
20049,France,Kofi Yamgnane,779240977,C,64940000
20050,France,Pascal Lamy,779463000,C,64940000
20051,France,Arthur Moulin,779645218,Stub,64940000
20052,France,Jean-Michel Baylet,779762219,Stub,64940000
20053,France,Jules Simon,779942096,C,64940000
20054,France,Edmond Blanc,780115437,Stub,64940000
20055,France,Jean-Baptiste Lacoste,780140960,Start,64940000
20056,France,Louis Lafferre,780578651,Stub,64940000
20057,France,Jean Leguay,780620504,Start,64940000
20058,France,Joseph Wresinski,780661975,Start,64940000
20059,France,François Fortassin,780763793,Stub,64940000
20060,France,Alfred Joseph Naquet,780846384,Start,64940000
20061,France,Patrick Kanner,780949590,Stub,64940000
20062,France,Michel d'Ornano,780984564,Stub,64940000
20063,France,Robert Poujade,780984614,Stub,64940000
20064,France,Georges Theil,781076840,Stub,64940000
20065,France,Jean-Nicolas Bouilly,781126491,Start,64940000
20066,France,Jules Anglès,781300690,Start,64940000
20067,France,Dominique Joseph Garat,781902410,C,64940000
20068,France,Victor François de Montchenu,782074765,Start,64940000
20069,France,Ernest Chénière,782345492,Stub,64940000
20070,France,Gian Paolo Borghetti,782407882,C,64940000
20071,France,Antoine Dorfeuille,782434181,Start,64940000
20072,France,David Assouline,782537223,Start,64940000
20073,France,Olympe Audouard,782559711,Stub,64940000
20074,France,Justin de Selves,782645436,Stub,64940000
20075,France,Antoine du Verdier,782884178,Stub,64940000
20076,France,Philippe Hurault de Cheverny,782884198,Start,64940000
20077,France,Jacques Marquet de Montbreton de Norvins,782884346,Stub,64940000
20078,France,"Bonabes, Count of Rougé",782963427,Stub,64940000
20079,France,Pierre Étienne Bourgeois de Boynes,782996380,Start,64940000
20080,France,Camille Teisseire,783132477,Start,64940000
20081,France,Augustin Pouyer-Quertier,783211240,Stub,64940000
20082,France,Charles Huntziger,783252928,Start,64940000
20083,France,Marc-René de Voyer de Paulmy d'Argenson (1652–1721),783325106,C,64940000
20084,France,Marie-Christine Arnautu,783477649,Stub,64940000
20085,France,Jean-Baptiste Bienvenu-Martin,783546348,Start,64940000
20086,France,Pierre Broussel,783546608,Stub,64940000
20087,France,André Frédéric Hartmann,783564312,Stub,64940000
20088,France,Michel Craplet,783604669,Stub,64940000
20089,France,Paul-Henri-Benjamin d'Estournelles de Constant,783685480,Start,64940000
20090,France,Paul Copin-Albancelli,783903065,Start,64940000
20091,France,César Campinchi,783975863,Start,64940000
20092,France,Yannick Jadot,784217962,Start,64940000
20093,France,Tanneguy Duchâtel,784250322,Stub,64940000
20094,France,Édouard Grinda,784313465,Stub,64940000
20095,France,Charles-Claude Flahaut de la Billaderie,784642638,Stub,64940000
20096,France,Célestin Hennion,784658270,C,64940000
20097,France,Yann Fouéré,784715608,Start,64940000
20098,France,Robert Fournier-Sarlovèze,784723517,Stub,64940000
20099,France,Boris Fraenkel,784725912,Start,64940000
20100,France,Jean Alfred Fraissinet,784726597,B,64940000
20101,France,Michel Mathieu (French politician),784827222,Stub,64940000
20102,France,"Gabriel Paul Othenin de Cléron, comte d'Haussonville",784838102,Start,64940000
20103,France,Daniel Gluckstein,785165365,Start,64940000
20104,France,Lucien Le Foyer,785570641,C,64940000
20105,France,Severiano de Heredia,785573614,C,64940000
20106,France,Jean-Jacques Delvaux,785589199,Stub,64940000
20107,France,Charles Humbert,785930159,Start,64940000
20108,France,Paul Marchandeau,785953239,Start,64940000
20109,France,Jean Foyer,786074709,Start,64940000
20110,France,Georges Catroux,786203277,Start,64940000
20111,France,Lionel Stoléru,786290758,Start,64940000
20112,France,François de La Rocque,786324279,C,64940000
20113,France,Anne du Bourg,786343821,Stub,64940000
20114,France,Adrienne Horvath,786387939,Stub,64940000
20115,France,Michèle Rivasi,786388701,Start,64940000
20116,France,Leila Aïchi,786390688,Stub,64940000
20117,France,Jacqueline Alduy,786390721,Stub,64940000
20118,France,Patricia Morhet-Richaud,786393127,Stub,64940000
20119,France,David Rachline,786490483,Stub,64940000
20120,France,Claude Érignac,786515396,Stub,64940000
20121,France,Patalione Kanimoa,786575249,Stub,64940000
20122,France,Henri de Kérillis,786578705,GA,64940000
20123,France,Victor Basch,786588699,Start,64940000
20124,France,"Charles Louis Huguet, marquis de Sémonville",786643800,Start,64940000
20125,France,Mark Fredriksen,786708957,Start,64940000
20126,France,Pierre Dharréville,786757777,Stub,64940000
20127,France,André Lajoinie,786809747,Stub,64940000
20128,France,Émile Flourens,786836096,Start,64940000
20129,France,Henri Gouraud (general),786860127,C,64940000
20130,France,Pierre Pujo,786868784,Stub,64940000
20131,France,Vaucluse's 3rd constituency,786973863,Start,64940000
20132,France,Léon Bourgeois,786990600,C,64940000
20133,France,List of Presidents of the National Convention,787197662,B,64940000
20134,France,Jean Madiran,787201596,C,64940000
20135,France,"Jean-Louis Masson (politician, 1947)",787279869,Stub,64940000
20136,France,Daniel Dubois,787291035,Stub,64940000
20137,France,Jean-Paul Amoudry,787294113,Stub,64940000
20138,France,Jean Boyer (politician),787294172,Stub,64940000
20139,France,The Last Moments of Napoleon,787355634,Stub,64940000
20140,France,La France pour la vie,787356056,Start,64940000
20141,France,Émile (novel),787356327,Stub,64940000
20142,France,Charles Millon,787445020,Start,64940000
20143,France,Philippe Henriot,787485697,C,64940000
20144,France,Jean Pierre-Bloch,787529786,Start,64940000
20145,France,Frédéric Petit (19th-century politician),787530960,Stub,64940000
20146,France,Hélène Franco,787564273,Stub,64940000
20147,France,Jean-Bernard Raimond,787668821,Start,64940000
20148,France,Adolphe Vuitry,787716198,GA,64940000
20149,France,Pierre Messmer,787866726,B,64940000
20150,France,Édith Cresson,787866769,C,64940000
20151,France,Henri Pozzi,787969567,Stub,64940000
20152,France,Hélène Pelosse,787999731,Start,64940000
20153,France,Monique Barbut,788018699,Stub,64940000
